# x0=40, y0=-20, x1=40, y1=-56.3, x2=40, y2=-63.8
# time  ux_r0  uy_r0  ux_r1  uy_r1  ux_r2  uy_r2
0 0 0 0 0 0 0
8.33e-06 0 0 0 0 0 0
1.666e-05 0 0 0 0 0 0
2.499e-05 0 0 0 0 0 0
3.332e-05 0 0 0 0 0 0
4.165e-05 0 0 0 0 0 0
4.998e-05 0 0 0 0 0 0
0.0276056 1.24372e-15 -2.87471e-26 -3.30675e-12 -6.17615e-26 -8.83872e-15 2.25289e-26
0.027614 1.21047e-15 -3.00222e-26 -3.35577e-12 -6.24636e-26 -9.05917e-15 2.24252e-26
0.0276223 1.17807e-15 -3.06452e-26 -3.4054e-12 -6.30998e-26 -9.28481e-15 2.23049e-26
0.0276306 1.14651e-15 -3.06108e-26 -3.45565e-12 -6.36676e-26 -9.51576e-15 2.21677e-26
0.0276389 1.11575e-15 -2.9934e-26 -3.50652e-12 -6.41674e-26 -9.75215e-15 2.20131e-26
0.0276473 1.08578e-15 -2.86493e-26 -3.55801e-12 -6.45976e-26 -9.99409e-15 2.1841e-26
0.0276556 1.05659e-15 -2.68094e-26 -3.61014e-12 -6.49604e-26 -1.02417e-14 2.16511e-26
0.0276639 1.02814e-15 -2.44829e-26 -3.66291e-12 -6.52612e-26 -1.04951e-14 2.14432e-26
0.0276723 1.00043e-15 -2.17523e-26 -3.71631e-12 -6.55005e-26 -1.07544e-14 2.12174e-26
0.0276806 9.73441e-16 -1.87106e-26 -3.77037e-12 -6.56854e-26 -1.10198e-14 2.09737e-26
0.0276889 9.47146e-16 -1.54584e-26 -3.82508e-12 -6.58232e-26 -1.12914e-14 2.07122e-26
0.0276973 9.21533e-16 -1.21008e-26 -3.88046e-12 -6.59183e-26 -1.15692e-14 2.04331e-26
0.0277056 8.96583e-16 -8.74321e-27 -3.9365e-12 -6.59804e-26 -1.18536e-14 2.01367e-26
0.0277139 8.72282e-16 -5.48855e-27 -3.99321e-12 -6.60165e-26 -1.21445e-14 1.98235e-26
0.0277222 8.48613e-16 -2.43349e-27 -4.0506e-12 -6.60339e-26 -1.24422e-14 1.94938e-26
0.0277306 8.2556e-16 3.34595e-28 -4.10867e-12 -6.60383e-26 -1.27467e-14 1.91482e-26
0.0277389 8.03108e-16 2.74049e-27 -4.16743e-12 -6.60385e-26 -1.30583e-14 1.87875e-26
0.0277472 7.81242e-16 4.72354e-27 -4.22688e-12 -6.6043e-26 -1.33771e-14 1.84122e-26
0.0277556 7.59947e-16 6.2396e-27 -4.28704e-12 -6.60559e-26 -1.37032e-14 1.80233e-26
0.0277639 7.3921e-16 7.26238e-27 -4.3479e-12 -6.60832e-26 -1.40368e-14 1.76216e-26
0.0277722 7.19016e-16 7.78424e-27 -4.40947e-12 -6.61246e-26 -1.43781e-14 1.72079e-26
0.0277806 6.99352e-16 7.8162e-27 -4.47176e-12 -6.61857e-26 -1.47271e-14 1.67835e-26
0.0277889 6.80204e-16 7.38739e-27 -4.53477e-12 -6.62644e-26 -1.50842e-14 1.63492e-26
0.0277972 6.6156e-16 6.54376e-27 -4.59852e-12 -6.63612e-26 -1.54494e-14 1.59063e-26
0.0278055 6.43407e-16 5.34619e-27 -4.66299e-12 -6.64769e-26 -1.5823e-14 1.54558e-26
0.0278139 6.25732e-16 3.86791e-27 -4.72821e-12 -6.66104e-26 -1.62051e-14 1.4999e-26
0.0278222 6.08524e-16 2.19156e-27 -4.79417e-12 -6.67581e-26 -1.65958e-14 1.45372e-26
0.0278305 5.91771e-16 4.05668e-28 -4.86089e-12 -6.6921e-26 -1.69955e-14 1.40715e-26
0.0278389 5.75461e-16 -1.3991e-27 -4.92836e-12 -6.71e-26 -1.74042e-14 1.36033e-26
0.0278472 5.59584e-16 -3.13384e-27 -4.9966e-12 -6.72869e-26 -1.78221e-14 1.31338e-26
0.0278555 5.44127e-16 -4.71538e-27 -5.0656e-12 -6.74847e-26 -1.82495e-14 1.26643e-26
0.0278639 5.29081e-16 -6.07007e-27 -5.13538e-12 -6.76951e-26 -1.86865e-14 1.21961e-26
0.0278722 5.14435e-16 -7.13732e-27 -5.20595e-12 -6.79147e-26 -1.91334e-14 1.17305e-26
0.0278805 5.00179e-16 -7.87259e-27 -5.27729e-12 -6.81425e-26 -1.95903e-14 1.12686e-26
0.0278888 4.86303e-16 -8.24988e-27 -5.34943e-12 -6.83774e-26 -2.00575e-14 1.08117e-26
0.0278972 4.72798e-16 -8.26341e-27 -5.42237e-12 -6.86158e-26 -2.05352e-14 1.0361e-26
0.0279055 4.59653e-16 -7.9285e-27 -5.49611e-12 -6.88607e-26 -2.10235e-14 9.9177e-27
0.0279138 4.4686e-16 -7.28146e-27 -5.57066e-12 -6.91088e-26 -2.15228e-14 9.48282e-27
0.0279222 4.34409e-16 -6.37866e-27 -5.64602e-12 -6.93647e-26 -2.20332e-14 9.05748e-27
0.0279305 4.22293e-16 -5.29447e-27 -5.72221e-12 -6.96272e-26 -2.2555e-14 8.64267e-27
0.0279388 4.10502e-16 -4.11842e-27 -5.79922e-12 -6.9898e-26 -2.30885e-14 8.23934e-27
0.0279472 3.99028e-16 -2.95145e-27 -5.87706e-12 -7.01702e-26 -2.36337e-14 7.84836e-27
0.0279555 3.87862e-16 -1.90146e-27 -5.95574e-12 -7.04525e-26 -2.41911e-14 7.47056e-27
0.0279638 3.76998e-16 -1.07838e-27 -6.03526e-12 -7.07383e-26 -2.47608e-14 7.10671e-27
0.0279721 3.66426e-16 -5.88818e-28 -6.11563e-12 -7.10358e-26 -2.5343e-14 6.75748e-27
0.0279805 3.56141e-16 -5.30604e-28 -6.19685e-12 -7.13411e-26 -2.59382e-14 6.42342e-27
0.0279888 3.46133e-16 -9.87516e-28 -6.27893e-12 -7.16487e-26 -2.65464e-14 6.10504e-27
0.0279971 3.36396e-16 -2.02432e-27 -6.36188e-12 -7.19616e-26 -2.71681e-14 5.80271e-27
0.0280055 3.26923e-16 -3.68243e-27 -6.4457e-12 -7.22819e-26 -2.78034e-14 5.51675e-27
0.0280138 3.17707e-16 -5.97649e-27 -6.5304e-12 -7.26082e-26 -2.84526e-14 5.24735e-27
0.0280221 3.08742e-16 -8.89188e-27 -6.61597e-12 -7.29391e-26 -2.9116e-14 4.99464e-27
0.0280305 3.00021e-16 -1.23836e-26 -6.70243e-12 -7.32789e-26 -2.9794e-14 4.75861e-27
0.0280388 2.91536e-16 -1.63762e-26 -6.78979e-12 -7.36235e-26 -3.04867e-14 4.53913e-27
0.0280471 2.83284e-16 -2.07657e-26 -6.87804e-12 -7.39788e-26 -3.11945e-14 4.33598e-27
0.0280554 2.75256e-16 -2.5422e-26 -6.96719e-12 -7.43381e-26 -3.19178e-14 4.14888e-27
0.0280638 2.67448e-16 -3.01935e-26 -7.05726e-12 -7.4707e-26 -3.26567e-14 3.97742e-27
0.0280721 2.59854e-16 -3.49123e-26 -7.14823e-12 -7.50908e-26 -3.34117e-14 3.82103e-27
0.0280804 2.52467e-16 -3.94009e-26 -7.24013e-12 -7.54906e-26 -3.4183e-14 3.67908e-27
0.0280888 2.45283e-16 -4.3479e-26 -7.33294e-12 -7.59066e-26 -3.49709e-14 3.55081e-27
0.0280971 2.38296e-16 -4.69715e-26 -7.42669e-12 -7.63408e-26 -3.57759e-14 3.43542e-27
0.0281054 2.31501e-16 -4.97161e-26 -7.52137e-12 -7.67986e-26 -3.65982e-14 3.33198e-27
0.0281138 2.24893e-16 -5.1571e-26 -7.61699e-12 -7.72756e-26 -3.74382e-14 3.2395e-27
0.0281221 2.18467e-16 -5.24215e-26 -7.71355e-12 -7.77777e-26 -3.82963e-14 3.1569e-27
0.0281304 2.12218e-16 -5.21869e-26 -7.81107e-12 -7.83045e-26 -3.91727e-14 3.08301e-27
0.0281387 2.06142e-16 -5.08243e-26 -7.90953e-12 -7.88575e-26 -4.00679e-14 3.01656e-27
0.0281471 2.00234e-16 -4.83329e-26 -8.00896e-12 -7.94446e-26 -4.09822e-14 2.95636e-27
0.0281554 1.94489e-16 -4.47551e-26 -8.10935e-12 -8.00579e-26 -4.1916e-14 2.90112e-27
0.0281637 1.88903e-16 -4.01765e-26 -8.2107e-12 -8.07027e-26 -4.28697e-14 2.84952e-27
0.0281721 1.83472e-16 -3.47237e-26 -8.31303e-12 -8.13704e-26 -4.38437e-14 2.80017e-27
0.0281804 1.78191e-16 -2.85606e-26 -8.41634e-12 -8.20531e-26 -4.48383e-14 2.75168e-27
0.0281887 1.73058e-16 -2.18825e-26 -8.52063e-12 -8.27446e-26 -4.5854e-14 2.70265e-27
0.0281971 1.68067e-16 -1.49087e-26 -8.62591e-12 -8.34376e-26 -4.68912e-14 2.65164e-27
0.0282054 1.63215e-16 -7.87423e-27 -8.73218e-12 -8.41338e-26 -4.79503e-14 2.59724e-27
0.0282137 1.58498e-16 -1.02029e-27 -8.83945e-12 -8.48221e-26 -4.90318e-14 2.53808e-27
0.028222 1.53913e-16 5.41586e-27 -8.94771e-12 -8.55053e-26 -5.0136e-14 2.47278e-27
0.0282304 1.49456e-16 1.12108e-26 -9.05698e-12 -8.61647e-26 -5.12633e-14 2.39995e-27
0.0282387 1.45123e-16 1.6165e-26 -9.16726e-12 -8.67927e-26 -5.24144e-14 2.31826e-27
0.028247 1.40912e-16 2.0111e-26 -9.27856e-12 -8.73901e-26 -5.35895e-14 2.22646e-27
0.0282554 1.36819e-16 2.2922e-26 -9.39087e-12 -8.79492e-26 -5.47892e-14 2.12327e-27
0.0282637 1.3284e-16 2.4517e-26 -9.5042e-12 -8.84646e-26 -5.60139e-14 2.00748e-27
0.028272 1.28973e-16 2.48654e-26 -9.61856e-12 -8.89365e-26 -5.72641e-14 1.878e-27
0.0282804 1.25215e-16 2.39888e-26 -9.73394e-12 -8.93619e-26 -5.85404e-14 1.73382e-27
0.0282887 1.21562e-16 2.19603e-26 -9.85037e-12 -8.97361e-26 -5.98431e-14 1.57391e-27
0.028297 1.18013e-16 1.89021e-26 -9.96782e-12 -9.00643e-26 -6.11728e-14 1.39735e-27
0.0283053 1.14563e-16 1.49803e-26 -1.00863e-11 -9.03565e-26 -6.253e-14 1.20335e-27
0.0283137 1.11211e-16 1.03979e-26 -1.02059e-11 -9.0611e-26 -6.39153e-14 9.91142e-28
0.028322 1.07953e-16 5.38583e-27 -1.03265e-11 -9.08377e-26 -6.53291e-14 7.60099e-28
0.0283303 1.04787e-16 1.92617e-28 -1.04481e-11 -9.10428e-26 -6.6772e-14 5.09757e-28
0.0283387 1.01711e-16 -4.92667e-27 -1.05708e-11 -9.12393e-26 -6.82446e-14 2.39632e-28
0.028347 9.87222e-17 -9.7223e-27 -1.06946e-11 -9.14278e-26 -6.97473e-14 -5.06039e-29
0.0283553 9.5818e-17 -1.39614e-26 -1.08194e-11 -9.16182e-26 -7.12809e-14 -3.61167e-28
0.0283637 9.29961e-17 -1.74392e-26 -1.09453e-11 -9.18161e-26 -7.28457e-14 -6.9223e-28
0.028372 9.02544e-17 -1.99885e-26 -1.10722e-11 -9.20269e-26 -7.44425e-14 -1.04384e-27
0.0283803 8.75906e-17 -2.14882e-26 -1.12002e-11 -9.22466e-26 -7.60719e-14 -1.41584e-27
0.0283886 8.50026e-17 -2.18695e-26 -1.13293e-11 -9.2476e-26 -7.77343e-14 -1.8081e-27
0.028397 8.24883e-17 -2.11195e-26 -1.14595e-11 -9.27074e-26 -7.94305e-14 -2.2203e-27
0.0284053 8.00457e-17 -1.92829e-26 -1.15908e-11 -9.29498e-26 -8.1161e-14 -2.65201e-27
0.0284136 7.76727e-17 -1.64602e-26 -1.17231e-11 -9.31986e-26 -8.29266e-14 -3.10268e-27
0.028422 7.53675e-17 -1.28036e-26 -1.18565e-11 -9.34481e-26 -8.47277e-14 -3.57166e-27
0.0284303 7.31282e-17 -8.51094e-27 -1.1991e-11 -9.36992e-26 -8.65652e-14 -4.05827e-27
0.0284386 7.0953e-17 -3.81642e-27 -1.21266e-11 -9.3945e-26 -8.84396e-14 -4.56164e-27
0.028447 6.884e-17 1.01982e-27 -1.22633e-11 -9.41905e-26 -9.03517e-14 -5.08087e-27
0.0284553 6.67876e-17 5.72372e-27 -1.24011e-11 -9.44268e-26 -9.23021e-14 -5.61487e-27
0.0284636 6.47941e-17 1.00202e-26 -1.254e-11 -9.46641e-26 -9.42915e-14 -6.16257e-27
0.0284719 6.28578e-17 1.36461e-26 -1.26799e-11 -9.48897e-26 -9.63207e-14 -6.72275e-27
0.0284803 6.09771e-17 1.63632e-26 -1.2821e-11 -9.51048e-26 -9.83903e-14 -7.29398e-27
0.0284886 5.91506e-17 1.79695e-26 -1.29632e-11 -9.53166e-26 -1.00501e-13 -7.87504e-27
0.0284969 5.73766e-17 1.83102e-26 -1.31065e-11 -9.55258e-26 -1.02654e-13 -8.46448e-27
0.0285053 5.56537e-17 1.72851e-26 -1.32509e-11 -9.57146e-26 -1.04849e-13 -9.06088e-27
0.0285136 5.39805e-17 1.48548e-26 -1.33963e-11 -9.58841e-26 -1.07088e-13 -9.66261e-27
0.0285219 5.23555e-17 1.1044e-26 -1.35429e-11 -9.60321e-26 -1.09371e-13 -1.02681e-26
0.0285303 5.07776e-17 5.94121e-27 -1.36906e-11 -9.61665e-26 -1.11699e-13 -1.08758e-26
0.0285386 4.92452e-17 -3.03673e-28 -1.38394e-11 -9.62795e-26 -1.14073e-13 -1.14841e-26
0.0285469 4.77572e-17 -7.48512e-27 -1.39894e-11 -9.63687e-26 -1.16494e-13 -1.20917e-26
0.0285552 4.63122e-17 -1.53501e-26 -1.41404e-11 -9.64257e-26 -1.18962e-13 -1.26969e-26
0.0285636 4.49092e-17 -2.36085e-26 -1.42925e-11 -9.64523e-26 -1.21478e-13 -1.32984e-26
0.0285719 4.35469e-17 -3.19454e-26 -1.44458e-11 -9.64457e-26 -1.24043e-13 -1.38945e-26
0.0285802 4.22241e-17 -4.00345e-26 -1.46001e-11 -9.64229e-26 -1.26659e-13 -1.44837e-26
0.0285886 4.09398e-17 -4.75525e-26 -1.47556e-11 -9.63772e-26 -1.29325e-13 -1.50646e-26
0.0285969 3.96928e-17 -5.41926e-26 -1.49122e-11 -9.62967e-26 -1.32044e-13 -1.56357e-26
0.0286052 3.84821e-17 -5.96787e-26 -1.50699e-11 -9.61843e-26 -1.34815e-13 -1.61958e-26
0.0286136 3.73067e-17 -6.3777e-26 -1.52287e-11 -9.60688e-26 -1.37639e-13 -1.67435e-26
0.0286219 3.61656e-17 -6.63066e-26 -1.53886e-11 -9.59408e-26 -1.40518e-13 -1.72776e-26
0.0286302 3.50578e-17 -6.71478e-26 -1.55496e-11 -9.58027e-26 -1.43453e-13 -1.77972e-26
0.0286385 3.39824e-17 -6.6247e-26 -1.57118e-11 -9.56793e-26 -1.46444e-13 -1.83013e-26
0.0286469 3.29384e-17 -6.36198e-26 -1.5875e-11 -9.55682e-26 -1.49493e-13 -1.87892e-26
0.0286552 3.1925e-17 -5.93501e-26 -1.60394e-11 -9.54766e-26 -1.526e-13 -1.92602e-26
0.0286635 3.09413e-17 -5.35865e-26 -1.62048e-11 -9.54065e-26 -1.55767e-13 -1.97138e-26
0.0286719 2.99864e-17 -4.65363e-26 -1.63714e-11 -9.53572e-26 -1.58994e-13 -2.01495e-26
0.0286802 2.90596e-17 -3.84567e-26 -1.65391e-11 -9.5345e-26 -1.62282e-13 -2.05671e-26
0.0286885 2.816e-17 -2.96434e-26 -1.67078e-11 -9.53788e-26 -1.65634e-13 -2.09666e-26
0.0286969 2.72868e-17 -2.04183e-26 -1.68777e-11 -9.54617e-26 -1.69048e-13 -2.13479e-26
0.0287052 2.64394e-17 -1.11159e-26 -1.70487e-11 -9.55982e-26 -1.72528e-13 -2.17113e-26
0.0287135 2.56169e-17 -2.06912e-27 -1.72208e-11 -9.5792e-26 -1.76074e-13 -2.20574e-26
0.0287218 2.48187e-17 6.40432e-27 -1.73939e-11 -9.6042e-26 -1.79686e-13 -2.23869e-26
0.0287302 2.40441e-17 1.4015e-26 -1.75682e-11 -9.63616e-26 -1.83366e-13 -2.27005e-26
0.0287385 2.32924e-17 2.05133e-26 -1.77435e-11 -9.67515e-26 -1.87116e-13 -2.29995e-26
0.0287468 2.25629e-17 2.5699e-26 -1.79199e-11 -9.72209e-26 -1.90936e-13 -2.32849e-26
0.0287552 2.18551e-17 2.94286e-26 -1.80975e-11 -9.77692e-26 -1.94828e-13 -2.35581e-26
0.0287635 2.11682e-17 3.162e-26 -1.82761e-11 -9.83989e-26 -1.98793e-13 -2.38204e-26
0.0287718 2.05018e-17 3.22546e-26 -1.84557e-11 -9.91112e-26 -2.02831e-13 -2.40733e-26
0.0287802 1.98552e-17 3.13759e-26 -1.86365e-11 -9.99074e-26 -2.06945e-13 -2.43184e-26
0.0287885 1.92278e-17 2.90864e-26 -1.88183e-11 -1.00801e-25 -2.11135e-13 -2.45575e-26
0.0287968 1.86191e-17 2.55411e-26 -1.90012e-11 -1.01758e-25 -2.15403e-13 -2.4792e-26
0.0288051 1.80286e-17 2.09393e-26 -1.91851e-11 -1.02761e-25 -2.1975e-13 -2.50237e-26
0.0288135 1.74557e-17 1.55145e-26 -1.93702e-11 -1.03807e-25 -2.24178e-13 -2.52544e-26
0.0288218 1.69e-17 9.52318e-27 -1.95562e-11 -1.04879e-25 -2.28687e-13 -2.54863e-26
0.0288301 1.63609e-17 3.23281e-27 -1.97433e-11 -1.0597e-25 -2.33279e-13 -2.57208e-26
0.0288385 1.5838e-17 -3.0903e-27 -1.99315e-11 -1.07061e-25 -2.37955e-13 -2.59598e-26
0.0288468 1.53308e-17 -9.1926e-27 -2.01207e-11 -1.08141e-25 -2.42718e-13 -2.62052e-26
0.0288551 1.48389e-17 -1.4844e-26 -2.03109e-11 -1.09212e-25 -2.47567e-13 -2.64586e-26
0.0288635 1.43618e-17 -1.98468e-26 -2.05022e-11 -1.10262e-25 -2.52505e-13 -2.67218e-26
0.0288718 1.38991e-17 -2.40437e-26 -2.06945e-11 -1.1129e-25 -2.57533e-13 -2.69963e-26
0.0288801 1.34504e-17 -2.73224e-26 -2.08878e-11 -1.12273e-25 -2.62652e-13 -2.72838e-26
0.0288884 1.30152e-17 -2.96186e-26 -2.10821e-11 -1.13195e-25 -2.67865e-13 -2.75855e-26
0.0288968 1.25933e-17 -3.09169e-26 -2.12775e-11 -1.14034e-25 -2.73172e-13 -2.79029e-26
0.0289051 1.21842e-17 -3.12488e-26 -2.14738e-11 -1.14805e-25 -2.78574e-13 -2.82371e-26
0.0289134 1.17876e-17 -3.06888e-26 -2.16711e-11 -1.15495e-25 -2.84075e-13 -2.8589e-26
0.0289218 1.14031e-17 -2.93483e-26 -2.18695e-11 -1.16104e-25 -2.89674e-13 -2.89598e-26
0.0289301 1.10303e-17 -2.73688e-26 -2.20688e-11 -1.16621e-25 -2.95374e-13 -2.93504e-26
0.0289384 1.06689e-17 -2.49126e-26 -2.2269e-11 -1.17045e-25 -3.01176e-13 -2.97618e-26
0.0289468 1.03186e-17 -2.21544e-26 -2.24703e-11 -1.17395e-25 -3.07082e-13 -3.01947e-26
0.0289551 9.97912e-18 -1.92713e-26 -2.26725e-11 -1.17687e-25 -3.13094e-13 -3.06495e-26
0.0289634 9.65008e-18 -1.64339e-26 -2.28756e-11 -1.17942e-25 -3.19212e-13 -3.11263e-26
0.0289717 9.3312e-18 -1.37978e-26 -2.30797e-11 -1.18182e-25 -3.2544e-13 -3.16257e-26
0.0289801 9.02219e-18 -1.14966e-26 -2.32848e-11 -1.18408e-25 -3.31778e-13 -3.21475e-26
0.0289884 8.72278e-18 -9.63544e-27 -2.34908e-11 -1.18663e-25 -3.38228e-13 -3.26916e-26
0.0289967 8.43267e-18 -8.28746e-27 -2.36977e-11 -1.18967e-25 -3.44792e-13 -3.32582e-26
0.0290051 8.15162e-18 -7.49102e-27 -2.39055e-11 -1.19343e-25 -3.51472e-13 -3.38467e-26
0.0290134 7.87935e-18 -7.24937e-27 -2.41142e-11 -1.19819e-25 -3.5827e-13 -3.44567e-26
0.0290217 7.61562e-18 -7.53198e-27 -2.43238e-11 -1.20412e-25 -3.65187e-13 -3.50883e-26
0.0290301 7.36018e-18 -8.27762e-27 -2.45342e-11 -1.21138e-25 -3.72225e-13 -3.57408e-26
0.0290384 7.1128e-18 -9.39889e-27 -2.47456e-11 -1.22016e-25 -3.79386e-13 -3.64128e-26
0.0290467 6.87324e-18 -1.0788e-26 -2.49578e-11 -1.23063e-25 -3.86673e-13 -3.71037e-26
0.029055 6.64128e-18 -1.23232e-26 -2.51709e-11 -1.24286e-25 -3.94086e-13 -3.78117e-26
0.0290634 6.4167e-18 -1.38762e-26 -2.53848e-11 -1.25693e-25 -4.01628e-13 -3.85356e-26
0.0290717 6.19929e-18 -1.5319e-26 -2.55996e-11 -1.2727e-25 -4.09301e-13 -3.92736e-26
0.02908 5.98884e-18 -1.65313e-26 -2.58152e-11 -1.29012e-25 -4.17107e-13 -4.00236e-26
0.0290884 5.78515e-18 -1.74062e-26 -2.60316e-11 -1.3091e-25 -4.25047e-13 -4.0784e-26
0.0290967 5.58803e-18 -1.78562e-26 -2.62488e-11 -1.33002e-25 -4.33124e-13 -4.15527e-26
0.029105 5.39729e-18 -1.78171e-26 -2.64668e-11 -1.35262e-25 -4.4134e-13 -4.23277e-26
0.0291134 5.21275e-18 -1.72511e-26 -2.66855e-11 -1.37678e-25 -4.49697e-13 -4.31068e-26
0.0291217 5.03422e-18 -1.61481e-26 -2.69051e-11 -1.40224e-25 -4.58197e-13 -4.38874e-26
0.02913 4.86154e-18 -1.45262e-26 -2.71254e-11 -1.42867e-25 -4.66843e-13 -4.46676e-26
0.0291383 4.69453e-18 -1.24297e-26 -2.73464e-11 -1.45589e-25 -4.75635e-13 -4.54447e-26
0.0291467 4.53303e-18 -9.9269e-27 -2.75682e-11 -1.48357e-25 -4.84578e-13 -4.62169e-26
0.029155 4.37689e-18 -7.10629e-27 -2.77907e-11 -1.51145e-25 -4.93672e-13 -4.69813e-26
0.0291633 4.22594e-18 -4.07189e-27 -2.80139e-11 -1.53886e-25 -5.0292e-13 -4.77348e-26
0.0291717 4.08004e-18 -9.3816e-28 -2.82378e-11 -1.56578e-25 -5.12324e-13 -4.8475e-26
0.02918 3.93904e-18 2.17556e-27 -2.84624e-11 -1.59207e-25 -5.21886e-13 -4.9199e-26
0.0291883 3.80279e-18 5.15051e-27 -2.86876e-11 -1.61745e-25 -5.3161e-13 -4.99052e-26
0.0291967 3.67117e-18 7.87375e-27 -2.89135e-11 -1.64155e-25 -5.41497e-13 -5.05913e-26
0.029205 3.54403e-18 1.02429e-26 -2.914e-11 -1.6644e-25 -5.51549e-13 -5.12546e-26
0.0292133 3.42124e-18 1.21703e-26 -2.93672e-11 -1.68585e-25 -5.61769e-13 -5.18931e-26
0.0292216 3.30268e-18 1.3586e-26 -2.95949e-11 -1.7057e-25 -5.7216e-13 -5.25053e-26
0.02923 3.18822e-18 1.444e-26 -2.98233e-11 -1.72377e-25 -5.82723e-13 -5.3089e-26
0.0292383 3.07774e-18 1.47035e-26 -3.00523e-11 -1.74016e-25 -5.93462e-13 -5.36436e-26
0.0292466 2.97112e-18 1.43691e-26 -3.02818e-11 -1.75459e-25 -6.04378e-13 -5.41679e-26
0.029255 2.86826e-18 1.34498e-26 -3.05118e-11 -1.76711e-25 -6.15475e-13 -5.46616e-26
0.0292633 2.76903e-18 1.19777e-26 -3.07424e-11 -1.77755e-25 -6.26755e-13 -5.51246e-26
0.0292716 2.67333e-18 1.00012e-26 -3.09735e-11 -1.78597e-25 -6.3822e-13 -5.55565e-26
0.02928 2.58106e-18 7.58259e-27 -3.12051e-11 -1.79244e-25 -6.49873e-13 -5.59585e-26
0.0292883 2.49212e-18 4.7947e-27 -3.14372e-11 -1.79699e-25 -6.61717e-13 -5.63302e-26
0.0292966 2.40639e-18 1.71742e-27 -3.16698e-11 -1.79966e-25 -6.73755e-13 -5.66728e-26
0.0293049 2.32379e-18 -1.56556e-27 -3.19028e-11 -1.80059e-25 -6.85989e-13 -5.69876e-26
0.0293133 2.24423e-18 -4.96987e-27 -3.21363e-11 -1.7997e-25 -6.98421e-13 -5.72765e-26
0.0293216 2.1676e-18 -8.41336e-27 -3.23702e-11 -1.79708e-25 -7.11055e-13 -5.75421e-26
0.0293299 2.09382e-18 -1.18185e-26 -3.26045e-11 -1.79285e-25 -7.23894e-13 -5.77863e-26
0.0293383 2.02281e-18 -1.51144e-26 -3.28391e-11 -1.78726e-25 -7.36939e-13 -5.80117e-26
0.0293466 1.95447e-18 -1.82382e-26 -3.30742e-11 -1.78018e-25 -7.50195e-13 -5.82206e-26
0.0293549 1.88873e-18 -2.11359e-26 -3.33095e-11 -1.77169e-25 -7.63664e-13 -5.84166e-26
0.0293633 1.8255e-18 -2.37631e-26 -3.35453e-11 -1.76205e-25 -7.77349e-13 -5.8602e-26
0.0293716 1.76471e-18 -2.60849e-26 -3.37813e-11 -1.75141e-25 -7.91252e-13 -5.87795e-26
0.0293799 1.70628e-18 -2.80761e-26 -3.40176e-11 -1.74004e-25 -8.05378e-13 -5.89525e-26
0.0293882 1.65013e-18 -2.97202e-26 -3.42542e-11 -1.72807e-25 -8.19728e-13 -5.91236e-26
0.0293966 1.59619e-18 -3.10094e-26 -3.4491e-11 -1.71566e-25 -8.34306e-13 -5.92949e-26
0.0294049 1.54439e-18 -3.19436e-26 -3.47281e-11 -1.70297e-25 -8.49115e-13 -5.94693e-26
0.0294132 1.49466e-18 -3.25307e-26 -3.49654e-11 -1.69027e-25 -8.64158e-13 -5.96485e-26
0.0294216 1.44694e-18 -3.2785e-26 -3.52029e-11 -1.67767e-25 -8.79438e-13 -5.98346e-26
0.0294299 1.40115e-18 -3.27281e-26 -3.54405e-11 -1.66542e-25 -8.94958e-13 -6.00289e-26
0.0294382 1.35724e-18 -3.23878e-26 -3.56784e-11 -1.65399e-25 -9.10722e-13 -6.02322e-26
0.0294466 1.31514e-18 -3.17986e-26 -3.59163e-11 -1.64353e-25 -9.26732e-13 -6.0446e-26
0.0294549 1.27479e-18 -3.10011e-26 -3.61544e-11 -1.6343e-25 -9.42992e-13 -6.06708e-26
0.0294632 1.23613e-18 -3.00422e-26 -3.63925e-11 -1.62658e-25 -9.59506e-13 -6.09068e-26
0.0294715 1.19911e-18 -2.89745e-26 -3.66308e-11 -1.62004e-25 -9.76276e-13 -6.11544e-26
0.0294799 1.16366e-18 -2.78559e-26 -3.6869e-11 -1.61478e-25 -9.93305e-13 -6.14134e-26
0.0294882 1.12973e-18 -2.6749e-26 -3.71074e-11 -1.61115e-25 -1.0106e-12 -6.16847e-26
0.0294965 1.09727e-18 -2.57194e-26 -3.73457e-11 -1.60924e-25 -1.02816e-12 -6.19686e-26
0.0295049 1.06623e-18 -2.48344e-26 -3.7584e-11 -1.60875e-25 -1.04599e-12 -6.22652e-26
0.0295132 1.03655e-18 -2.41606e-26 -3.78222e-11 -1.60952e-25 -1.06409e-12 -6.25758e-26
0.0295215 1.00818e-18 -2.3762e-26 -3.80604e-11 -1.61132e-25 -1.08247e-12 -6.28995e-26
0.0295299 9.81083e-19 -2.36964e-26 -3.82985e-11 -1.61396e-25 -1.10113e-12 -6.32372e-26
0.0295382 9.55202e-19 -2.40132e-26 -3.85366e-11 -1.61713e-25 -1.12008e-12 -6.3589e-26
0.0295465 9.30492e-19 -2.47495e-26 -3.87744e-11 -1.62061e-25 -1.13931e-12 -6.39544e-26
0.0295548 9.06909e-19 -2.59274e-26 -3.90122e-11 -1.62426e-25 -1.15883e-12 -6.43349e-26
0.0295632 8.84409e-19 -2.75514e-26 -3.92497e-11 -1.62774e-25 -1.17865e-12 -6.47301e-26
0.0295715 8.62949e-19 -2.96053e-26 -3.94871e-11 -1.63058e-25 -1.19877e-12 -6.51407e-26
